,단지코드,등록차량수,총세대수,지역,공가수,지하철,버스,단지내주차면수,총임대가구수,면적_15,면적_20,면적_30,면적_40,면적_50,면적_60,면적_70,면적_80,면적_100,임대보증금,임대료,공급유형_공공임대(50년),공급유형_공공임대(5년/10년/분납/분양),공급유형_국민임대/장기전세,공급유형_영구임대,공급유형_임대상가,공급유형_행복주택,자격유형_A,자격유형_D,자격유형_국민임대/장기전세_공급대상,자격유형_영구임대_공급대상,자격유형_행복주택_공급대상,20대(여자),20대(남자),40대(여자),40대(남자),50대(여자),50대(남자),u10,p30,o60
304,C2329,821.0,1028.0,대구광역시,24.0,0.0,5.0,973.0,1028.0,0.0,0.21011673151750973,0.5252918287937743,0.16342412451361868,0.10116731517509728,0.0,0.0,0.0,0.0,20870000.0,276345.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
305,C1834,255.0,326.0,강원도,4.0,0.0,1.0,268.0,326.0,0.0,0.0,0.6503067484662577,0.2392638036809816,0.11042944785276074,0.0,0.0,0.0,0.0,16129000.0,174190.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
306,C1848,625.0,532.0,광주광역시,9.0,0.0,3.0,660.0,532.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41253000.0,510510.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06508442942355952,0.06687516551698047,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.16666456486374012,0.1313038324274563,0.26351564371918235
307,C1743,1653.0,791.0,대구광역시,16.0,1.0,1.0,944.0,791.0,0.0,0.0,0.0,0.0,0.0,0.31605562579013907,0.4715549936788875,0.21238938053097345,0.0,33000000.0,495000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
308,C1350,2315.0,1401.0,대전광역시,2.0,0.0,6.0,1636.0,1401.0,0.0,0.0,0.0,0.0,0.4925053533190578,0.0,0.3397573162027123,0.16773733047822983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
309,C1402,498.0,344.0,충청북도,16.0,0.0,2.0,344.0,344.0,0.0,0.0,0.0,0.0,0.2616279069767442,0.0,0.3372093023255814,0.4011627906976744,0.0,45000000.0,480000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
310,C1103,787.0,935.0,강원도,31.0,0.0,2.0,939.0,935.0,0.0,0.2877005347593583,0.24812834224598931,0.28663101604278074,0.17754010695187167,0.0,0.0,0.0,0.0,15591000.0,220430.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
311,C1129,1668.0,1444.0,경기도,2.0,1.0,10.0,1275.0,1444.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54132000.0,520500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
312,C1027,207.0,452.0,경상남도,21.0,0.0,5.0,461.0,452.0,0.0,0.0,0.5796460176991151,0.42035398230088494,0.0,0.0,0.0,0.0,0.0,26851000.0,306450.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
313,C2377,579.0,1105.0,경상남도,22.0,0.0,3.0,1110.0,1105.0,0.0,0.0,0.7004524886877828,0.12669683257918551,0.17285067873303167,0.0,0.0,0.0,0.0,26673000.0,305370.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
314,C2661,330.0,354.0,제주특별자치도,12.0,0.0,6.0,297.0,354.0,0.0,0.3954802259887006,0.3107344632768362,0.2937853107344633,0.0,0.0,0.0,0.0,0.0,10215000.0,186010.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06913479239108201,0.06966659848639804,0.08054816935978727,0.07253016976886889,0.08840253630599304,0.06893025158519124,0.19455921456330538,0.09883411740642259,0.2573941501329516
315,C1263,217.0,268.0,충청북도,4.0,0.0,5.0,214.0,268.0,0.0,0.22388059701492538,0.5522388059701493,0.22388059701492538,0.0,0.0,0.0,0.0,0.0,7204000.0,124720.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
316,C1136,763.0,984.0,경기도,31.0,0.0,19.0,865.0,984.0,0.0,0.3008130081300813,0.3008130081300813,0.23170731707317074,0.16666666666666666,0.0,0.0,0.0,0.0,71409500.0,109420.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
317,C2605,572.0,624.0,강원도,6.0,0.0,3.0,535.0,624.0,0.0,0.0,0.7211538461538461,0.27884615384615385,0.0,0.0,0.0,0.0,0.0,22581000.0,263440.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
318,C2393,922.0,1546.0,경기도,1.0,1.0,2.0,1176.0,1546.0,0.0,0.16041397153945666,0.6558861578266494,0.18369987063389392,0.0,0.0,0.0,0.0,0.0,18225000.0,215050.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
319,C1673,526.0,640.0,충청북도,22.0,0.0,1.0,549.0,640.0,0.0,0.28125,0.4375,0.28125,0.0,0.0,0.0,0.0,0.0,9461000.0,160210.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
320,C1017,1246.0,1460.0,대전광역시,27.0,0.0,2.0,1534.0,1460.0,0.0,0.2219178082191781,0.3972602739726027,0.38082191780821917,0.0,0.0,0.0,0.0,0.0,15198000.0,227970.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
321,C2539,228.0,396.0,충청남도,8.0,0.0,2.0,237.0,396.0,0.0,0.494949494949495,0.35353535353535354,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,7645000.0,123110.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06797460891978227,0.07262232824689124,0.07886041760923511,0.0734175132645087,0.07929914037757578,0.06916738644620847,0.1845788946928255,0.13239830543330727,0.2416814050096656
322,C1933,1730.0,1022.0,광주광역시,8.0,0.0,3.0,1202.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.6144814090019569,0.38551859099804303,0.0,0.0,35000000.0,520000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06508442942355952,0.06687516551698047,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.16666456486374012,0.1313038324274563,0.26351564371918235
323,C2316,712.0,1126.0,대구광역시,36.0,0.0,4.0,983.0,1126.0,0.0,0.27353463587921845,0.5097690941385435,0.216696269982238,0.0,0.0,0.0,0.0,0.0,8762500.0,166665.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
324,C2414,1200.0,924.0,충청북도,13.0,0.0,4.0,986.0,924.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30709000.0,270660.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
325,C1301,202.0,340.0,대구광역시,19.0,0.0,4.0,320.0,340.0,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,10514000.0,145740.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
326,C1700,979.0,922.0,대구광역시,39.0,0.0,2.0,804.0,922.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30000000.0,430000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
327,C1636,946.0,632.0,경기도,7.0,0.0,20.0,750.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20253164556962025,0.7974683544303798,0.0,79500000.0,630000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
328,C2612,1832.0,1684.0,세종특별자치시,27.0,0.0,2.0,1689.0,1684.0,0.0,0.40498812351543945,0.3681710213776722,0.22684085510688837,0.0,0.0,0.0,0.0,0.0,11300000.0,175500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07928360207554537,0.0648328962785248,0.07515482899068236,0.07493165206717625,0.06706466551358589,0.056631144339675275,0.17697930034034481,0.21056742732801426,0.1945544830664509
329,C1757,508.0,794.0,부산광역시,13.0,2.0,4.0,676.0,794.0,0.0,0.0,0.7455919395465995,0.25440806045340053,0.0,0.0,0.0,0.0,0.0,32114500.0,277425.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
330,C2507,763.0,1454.0,경기도,4.0,0.0,4.0,880.0,1454.0,0.0,0.6458046767537826,0.24277854195323245,0.0811554332874828,0.030261348005502064,0.0,0.0,0.0,0.0,16343000.0,206110.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
331,C1163,326.0,316.0,경상북도,20.0,0.0,2.0,239.0,316.0,0.0,0.27848101265822783,0.5569620253164557,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,9506000.0,200830.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
332,C2627,404.0,580.0,전라남도,18.0,0.0,2.0,378.0,580.0,0.0,0.46551724137931033,0.23793103448275862,0.296551724137931,0.0,0.0,0.0,0.0,0.0,7172000.0,89520.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
333,C2040,336.0,198.0,충청북도,11.0,0.0,2.0,200.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.7575757575757576,0.0,53000000.0,520000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
334,C2609,555.0,556.0,제주특별자치도,17.0,0.0,2.0,490.0,556.0,0.0,0.35251798561151076,0.28776978417266186,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,10514000.0,184250.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06913479239108201,0.06966659848639804,0.08054816935978727,0.07253016976886889,0.08840253630599304,0.06893025158519124,0.19455921456330538,0.09883411740642259,0.2573941501329516
335,C2001,417.0,540.0,경기도,10.0,0.0,8.0,500.0,540.0,0.0,0.3888888888888889,0.337037037037037,0.2740740740740741,0.0,0.0,0.0,0.0,0.0,11430000.0,149000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
336,C1065,1255.0,938.0,경상북도,37.0,0.0,3.0,1117.0,938.0,0.0,0.31769722814498935,0.26865671641791045,0.4136460554371002,0.0,0.0,0.0,0.0,0.0,9719000.0,168640.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
337,C1363,2550.0,2568.0,경기도,11.0,0.0,6.0,1798.0,2568.0,0.0,0.5023364485981309,0.21962616822429906,0.2780373831775701,0.0,0.0,0.0,0.0,0.0,19451000.0,175260.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
338,C2579,751.0,1058.0,경기도,16.0,0.0,4.0,956.0,1058.0,0.0,0.44801512287334594,0.34782608695652173,0.12570888468809074,0.07844990548204159,0.0,0.0,0.0,0.0,39354500.0,266490.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
339,C1048,243.0,368.0,경기도,15.0,0.0,3.0,333.0,368.0,0.0,0.4782608695652174,0.34782608695652173,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,30928000.0,238380.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
340,C1210,586.0,1088.0,대구광역시,39.0,0.0,4.0,773.0,1088.0,0.0,0.6580882352941176,0.34191176470588236,0.0,0.0,0.0,0.0,0.0,0.0,20680000.0,112010.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
341,C1320,924.0,1696.0,경상남도,35.0,0.0,4.0,1648.0,1696.0,0.0,0.3632075471698113,0.42924528301886794,0.20754716981132076,0.0,0.0,0.0,0.0,0.0,16785000.0,237000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
342,C1941,600.0,404.0,경상남도,19.0,0.0,3.0,490.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47288000.0,627080.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
343,C1326,1153.0,1934.0,부산광역시,43.0,0.0,4.0,1670.0,1934.0,0.0,0.6028955532574974,0.23991726990692863,0.15718717683557393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
344,C1685,164.0,295.0,충청북도,28.0,0.0,1.0,167.0,295.0,0.0,0.7288135593220338,0.2440677966101695,0.02711864406779661,0.0,0.0,0.0,0.0,0.0,40572000.0,21120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
345,C2618,783.0,1550.0,경기도,40.0,0.0,7.0,1319.0,1550.0,0.0,0.4993548387096774,0.2632258064516129,0.23741935483870968,0.0,0.0,0.0,0.0,0.0,16243000.0,77360.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
346,C1451,1044.0,1618.0,경기도,38.0,0.0,3.0,1382.0,1618.0,0.0,0.44128553770086526,0.37082818294190356,0.18788627935723115,0.0,0.0,0.0,0.0,0.0,15992000.0,79970.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
347,C2143,719.0,363.0,강원도,2.0,0.0,2.0,434.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.5151515151515151,0.0,41377000.0,547410.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
348,C1968,220.0,514.0,강원도,0.0,0.0,3.0,309.0,514.0,0.0,0.7976653696498055,0.10116731517509728,0.10116731517509728,0.0,0.0,0.0,0.0,0.0,8377000.0,110000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
349,C2470,887.0,636.0,대전광역시,1.0,1.0,2.0,772.0,406.0,0.0,0.0,0.1509433962264151,0.41509433962264153,0.07232704402515723,0.0,0.0,0.0,0.0,26000000.0,380000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
350,C1258,616.0,840.0,경상남도,0.0,0.0,3.0,658.0,840.0,0.0,0.47619047619047616,0.39285714285714285,0.13095238095238096,0.0,0.0,0.0,0.0,0.0,9672000.0,128000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
351,C2453,559.0,659.0,경기도,7.0,2.0,3.0,573.0,658.0,0.0,0.5644916540212443,0.23672230652503792,0.19726858877086495,0.0,0.0,0.0,0.0,0.0,18488000.0,170720.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
352,C1659,416.0,902.0,광주광역시,32.0,0.0,2.0,635.0,902.0,0.2616407982261641,0.43902439024390244,0.2328159645232816,0.06651884700665188,0.0,0.0,0.0,0.0,0.0,23370000.0,132430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06508442942355952,0.06687516551698047,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.16666456486374012,0.1313038324274563,0.26351564371918235
353,C1724,701.0,1256.0,경상남도,1.0,0.0,6.0,878.0,1256.0,0.0,0.6767515923566879,0.3232484076433121,0.0,0.0,0.0,0.0,0.0,0.0,20840000.0,112500.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
354,C1802,1983.0,1438.0,세종특별자치시,3.0,0.0,2.0,1500.0,1438.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43000000.0,470000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07928360207554537,0.0648328962785248,0.07515482899068236,0.07493165206717625,0.06706466551358589,0.056631144339675275,0.17697930034034481,0.21056742732801426,0.1945544830664509
355,C1939,1896.0,2334.0,경기도,13.0,0.0,3.0,1713.0,2334.0,0.0,0.43444730077120824,0.2827763496143959,0.2827763496143959,0.0,0.0,0.0,0.0,0.0,34967000.0,211320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
356,C1284,780.0,528.0,경상남도,0.0,0.0,5.0,543.0,528.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32896000.0,185040.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
357,C2595,1359.0,867.0,경상남도,2.0,0.0,5.0,897.0,867.0,0.0,0.0,0.0,0.0,0.8004613610149942,0.0,0.12110726643598616,0.0784313725490196,0.0,44000000.0,550000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
358,C2351,646.0,542.0,경기도,6.0,0.0,4.0,542.0,542.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40000000.0,390000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
359,C2506,1433.0,1124.0,대구광역시,14.0,0.0,3.0,1201.0,1124.0,0.0,0.0,0.0,0.20462633451957296,0.6352313167259787,0.0,0.08896797153024912,0.0711743772241993,0.0,43000000.0,450000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
360,C1697,854.0,526.0,경기도,4.0,0.0,3.0,727.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43346007604562736,0.5665399239543726,0.0,69000000.0,375000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
361,C2259,1378.0,947.0,경기도,5.0,0.0,2.0,1306.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43083421330517424,0.5691657866948258,0.0,69000000.0,375000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
362,C1786,345.0,480.0,강원도,25.0,0.0,3.0,338.0,480.0,0.325,0.48333333333333334,0.19166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
363,C1357,995.0,908.0,부산광역시,27.0,0.0,1.0,1001.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325991189427313,0.16740088105726872,0.0,57000000.0,550000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
364,C2570,205.0,450.0,전라남도,14.0,0.0,2.0,318.0,450.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,15580000.0,85000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
