,단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역수,버스정류장수,단지내주차면수,등록차량수
1044,C1013,1308,아파트,광주광역시,국민임대,46.76,177,16,A,24665000.0,135960.0,0.0,6,1119,1665
1045,C1013,1308,아파트,광주광역시,국민임대,51.86,260,16,A,29859000.0,156850.0,0.0,6,1119,1665
1046,C2232,355,아파트,광주광역시,국민임대,39.72,58,13,A,19819000.0,110110.0,0.0,3,354,248
1047,C2232,355,아파트,광주광역시,국민임대,39.85,56,13,A,19819000.0,110110.0,0.0,3,354,248
1048,C2232,355,아파트,광주광역시,국민임대,46.9,96,13,A,24775000.0,133780.0,0.0,3,354,248
1049,C2232,355,아파트,광주광역시,국민임대,59.88,145,13,A,39641000.0,222340.0,0.0,3,354,248
1050,C1973,384,아파트,광주광역시,국민임대,39.72,42,15,A,19819000.0,110110.0,0.0,3,384,457
1051,C1973,384,아파트,광주광역시,국민임대,39.85,42,15,A,19819000.0,110110.0,0.0,3,384,457
1052,C1973,384,아파트,광주광역시,국민임대,59.88,300,15,A,39641000.0,222340.0,0.0,3,384,457
1053,C2458,853,아파트,광주광역시,국민임대,46.59,61,28,E,78080000.0,40670.0,0.0,3,853,910
1054,C2458,853,아파트,광주광역시,국민임대,46.9,432,28,E,78080000.0,40670.0,0.0,3,853,910
1055,C2458,853,아파트,광주광역시,국민임대,46.9,2,28,E,78080000.0,40670.0,0.0,3,853,910
1056,C2458,853,아파트,광주광역시,국민임대,46.9,56,28,E,78080000.0,40670.0,0.0,3,853,910
1057,C2458,853,아파트,광주광역시,국민임대,51.89,22,28,A,29730000.0,165690.0,0.0,3,853,910
1058,C2458,853,아파트,광주광역시,국민임대,51.93,195,28,A,29730000.0,165690.0,0.0,3,853,910
1059,C2458,853,아파트,광주광역시,국민임대,51.93,85,28,A,29730000.0,165690.0,0.0,3,853,910
1060,C2574,996,아파트,광주광역시,국민임대,39.48,180,14,A,19973000.0,111090.0,0.0,6,895,826
1061,C2574,996,아파트,광주광역시,국민임대,39.72,176,14,A,19973000.0,111090.0,0.0,6,895,826
1062,C2574,996,아파트,광주광역시,국민임대,39.72,88,14,A,19973000.0,111090.0,0.0,6,895,826
1063,C2574,996,아파트,광주광역시,국민임대,46.9,165,14,A,26217000.0,142310.0,0.0,6,895,826
1064,C2574,996,아파트,광주광역시,국민임대,46.9,15,14,A,26217000.0,142310.0,0.0,6,895,826
1065,C2574,996,아파트,광주광역시,국민임대,46.9,78,14,A,26217000.0,142310.0,0.0,6,895,826
1066,C2574,996,아파트,광주광역시,국민임대,46.9,132,14,A,26217000.0,142310.0,0.0,6,895,826
1067,C2574,996,아파트,광주광역시,국민임대,51.93,135,14,A,32459000.0,172280.0,0.0,6,895,826
1068,C2574,996,아파트,광주광역시,국민임대,51.93,27,14,A,32459000.0,172280.0,0.0,6,895,826
1069,C2133,355,아파트,광주광역시,국민임대,39.72,115,10,A,19973000.0,111090.0,0.0,3,330,328
1070,C2133,355,아파트,광주광역시,국민임대,39.72,13,10,A,19973000.0,111090.0,0.0,3,330,328
1071,C2133,355,아파트,광주광역시,국민임대,46.9,48,10,A,26217000.0,142310.0,0.0,3,330,328
1072,C2133,355,아파트,광주광역시,국민임대,46.9,95,10,A,26217000.0,142310.0,0.0,3,330,328
1073,C2133,355,아파트,광주광역시,국민임대,51.93,70,10,A,32459000.0,172280.0,0.0,3,330,328
1074,C2133,355,아파트,광주광역시,국민임대,51.93,14,10,A,32459000.0,172280.0,0.0,3,330,328
1075,C2096,492,아파트,광주광역시,국민임대,36.19,52,11,A,13022000.0,77110.0,0.0,2,347,525
1076,C2096,492,아파트,광주광역시,국민임대,36.23,50,11,A,13022000.0,77110.0,0.0,2,347,525
1077,C2096,492,아파트,광주광역시,국민임대,36.3,26,11,A,13022000.0,77110.0,0.0,2,347,525
1078,C2096,492,아파트,광주광역시,국민임대,36.63,90,11,A,13022000.0,81540.0,0.0,2,347,525
1079,C2096,492,아파트,광주광역시,국민임대,36.63,30,11,A,13022000.0,81540.0,0.0,2,347,525
1080,C2096,492,아파트,광주광역시,국민임대,46.22,159,11,A,17704000.0,97600.0,0.0,2,347,525
1081,C2096,492,아파트,광주광역시,국민임대,46.22,85,11,A,17704000.0,97600.0,0.0,2,347,525
1082,C2010,861,아파트,광주광역시,국민임대,39.84,398,15,A,16140000.0,85760.0,0.0,3,608,690
1083,C2010,861,아파트,광주광역시,국민임대,39.84,87,15,A,16140000.0,85760.0,0.0,3,608,690
1084,C2010,861,아파트,광주광역시,국민임대,39.84,13,15,A,16140000.0,85760.0,0.0,3,608,690
1085,C2010,861,아파트,광주광역시,국민임대,49.51,324,15,A,23131000.0,103250.0,0.0,3,608,690
1086,C2010,861,아파트,광주광역시,국민임대,49.51,39,15,A,23131000.0,119160.0,0.0,3,608,690
1087,C1879,711,아파트,광주광역시,국민임대,46.9,208,12,A,19819000.0,110850.0,0.0,2,573,713
1088,C1879,711,아파트,광주광역시,국민임대,46.9,15,12,A,19819000.0,110850.0,0.0,2,573,713
1089,C1879,711,아파트,광주광역시,국민임대,46.9,132,12,A,19819000.0,110850.0,0.0,2,573,713
1090,C1879,711,아파트,광주광역시,국민임대,51.93,313,12,A,24775000.0,135010.0,0.0,2,573,713
1091,C1879,711,아파트,광주광역시,국민임대,51.93,43,12,A,24775000.0,135010.0,0.0,2,573,713
1092,C1131,901,아파트,광주광역시,국민임대,51.49,234,10,A,19050000.0,139980.0,0.0,7,668,1019
1093,C1131,901,아파트,광주광역시,국민임대,51.95,480,10,A,19223000.0,141460.0,0.0,7,668,1019
1094,C1131,901,아파트,광주광역시,국민임대,59.64,151,10,A,22067000.0,233860.0,0.0,7,668,1019
1095,C1131,901,아파트,광주광역시,국민임대,59.64,36,10,A,22067000.0,233860.0,0.0,7,668,1019
1096,C1468,815,아파트,광주광역시,국민임대,39.77,419,17,A,16852000.0,95960.0,0.0,1,574,810
1097,C1468,815,아파트,광주광역시,국민임대,39.77,64,17,A,16852000.0,95960.0,0.0,1,574,810
1098,C1468,815,아파트,광주광역시,국민임대,39.77,20,17,A,16852000.0,95960.0,0.0,1,574,810
1099,C1468,815,아파트,광주광역시,국민임대,49.51,258,17,A,24343000.0,129850.0,0.0,1,574,810
1100,C1468,815,아파트,광주광역시,국민임대,49.51,54,17,A,24343000.0,129850.0,0.0,1,574,810
1101,C1213,312,아파트,전라북도,국민임대,36.45,27,8,A,13987000.0,81540.0,0.0,6,224,148
1102,C1213,312,아파트,전라북도,국민임대,36.57,27,8,A,13987000.0,81540.0,0.0,6,224,148
1103,C1213,312,아파트,전라북도,국민임대,36.72,123,8,A,13987000.0,81540.0,0.0,6,224,148
1104,C1213,312,아파트,전라북도,국민임대,46.21,84,8,A,17708000.0,101920.0,0.0,6,224,148
1105,C1213,312,아파트,전라북도,국민임대,46.21,27,8,A,17708000.0,101920.0,0.0,6,224,148
1106,C1213,312,아파트,전라북도,국민임대,46.7,24,8,A,17708000.0,101920.0,0.0,6,224,148
1107,C1173,571,아파트,충청남도,국민임대,39.72,70,7,A,13731000.0,118580.0,0.0,2,483,609
1108,C1173,571,아파트,충청남도,국민임대,39.72,28,7,A,13731000.0,118580.0,0.0,2,483,609
1109,C1173,571,아파트,충청남도,국민임대,41.55,98,7,A,14981000.0,124830.0,0.0,2,483,609
1110,C1173,571,아파트,충청남도,국민임대,46.9,90,7,A,18726000.0,149810.0,0.0,2,483,609
1111,C1173,571,아파트,충청남도,국민임대,46.9,135,7,A,18726000.0,149810.0,0.0,2,483,609
1112,C1173,571,아파트,충청남도,국민임대,46.9,52,7,A,18726000.0,149810.0,0.0,2,483,609
1113,C1173,571,아파트,충청남도,국민임대,46.9,26,7,A,18726000.0,149810.0,0.0,2,483,609
1114,C1173,571,아파트,충청남도,국민임대,51.93,60,7,A,27465000.0,174770.0,0.0,2,483,609
1115,C1173,571,아파트,충청남도,국민임대,51.93,12,7,A,27465000.0,174770.0,0.0,2,483,609
1116,C2492,594,아파트,경상북도,국민임대,36.66,90,23,A,8738000.0,86140.0,0.0,5,480,585
1117,C2492,594,아파트,경상북도,국민임대,36.66,30,23,A,8738000.0,86140.0,0.0,5,480,585
1118,C2492,594,아파트,경상북도,국민임대,51.93,236,23,A,18101000.0,127320.0,0.0,5,480,585
1119,C2492,594,아파트,경상북도,국민임대,51.93,58,23,A,18101000.0,127320.0,0.0,5,480,585
1120,C2492,594,아파트,경상북도,국민임대,59.88,180,23,A,21221000.0,163530.0,0.0,5,480,585
1121,C2032,944,아파트,경상남도,국민임대,51.78,135,23,A,24969000.0,149810.0,0.0,1,958,1162
1122,C2032,944,아파트,경상남도,국민임대,51.78,22,23,A,24969000.0,149810.0,0.0,1,958,1162
1123,C2032,944,아파트,경상남도,국민임대,59.85,102,23,A,31210000.0,187260.0,0.0,1,958,1162
1124,C2032,944,아파트,경상남도,국민임대,59.85,178,23,A,31210000.0,187260.0,0.0,1,958,1162
1125,C2032,944,아파트,경상남도,국민임대,59.89,82,23,A,31210000.0,187260.0,0.0,1,958,1162
1126,C2032,944,아파트,경상남도,국민임대,59.92,157,23,A,31210000.0,187260.0,0.0,1,958,1162
1127,C2032,944,아파트,경상남도,국민임대,59.92,224,23,A,31210000.0,187260.0,0.0,1,958,1162
1128,C2032,944,아파트,경상남도,국민임대,59.95,44,23,A,31210000.0,187260.0,0.0,1,958,1162
1129,C2094,410,아파트,경상남도,국민임대,36.22,90,16,A,13633000.0,101830.0,0.0,15,402,318
1130,C2094,410,아파트,경상남도,국민임대,36.22,36,16,A,13633000.0,101830.0,0.0,15,402,318
1131,C2094,410,아파트,경상남도,국민임대,39.15,64,16,A,14742000.0,107060.0,0.0,15,402,318
1132,C2094,410,아파트,경상남도,국민임대,39.15,33,16,A,14742000.0,107060.0,0.0,15,402,318
1133,C2094,410,아파트,경상남도,국민임대,46.47,97,16,A,17499000.0,116200.0,0.0,15,402,318
1134,C2094,410,아파트,경상남도,국민임대,46.48,60,16,A,17499000.0,116200.0,0.0,15,402,318
1135,C2094,410,아파트,경상남도,국민임대,46.48,30,16,A,17499000.0,116200.0,0.0,15,402,318
1136,C1880,635,아파트,경상남도,국민임대,51.86,422,15,A,22628000.0,131980.0,0.0,15,508,761
1137,C1880,635,아파트,경상남도,국민임대,51.92,31,15,A,22628000.0,131980.0,0.0,15,508,761
1138,C1880,635,아파트,경상남도,국민임대,51.96,66,15,A,22628000.0,131980.0,0.0,15,508,761
1139,C1880,635,아파트,경상남도,국민임대,59.99,116,15,A,27657000.0,148320.0,0.0,15,508,761
1140,C2089,962,아파트,경상남도,국민임대,39.72,255,27,A,13625000.0,123870.0,0.0,1,873,572
1141,C2089,962,아파트,경상남도,국민임대,39.72,90,27,A,13625000.0,123870.0,0.0,1,873,572
1142,C2089,962,아파트,경상남도,국민임대,39.73,128,27,A,13625000.0,123870.0,0.0,1,873,572
1143,C2089,962,아파트,경상남도,국민임대,46.9,129,27,A,19819000.0,136250.0,0.0,1,873,572
1144,C2089,962,아파트,경상남도,국민임대,51.93,120,27,A,23536000.0,148630.0,0.0,1,873,572
1145,C2089,962,아파트,경상남도,국민임대,51.93,240,27,A,23536000.0,148630.0,0.0,1,873,572
1146,C1744,822,아파트,경기도,국민임대,51.77,264,13,A,28214000.0,192910.0,0.0,2,827,979
1147,C1744,822,아파트,경기도,국민임대,51.77,172,13,A,28214000.0,192910.0,0.0,2,827,979
1148,C1744,822,아파트,경기도,국민임대,51.93,86,13,A,28214000.0,194210.0,0.0,2,827,979
1149,C1744,822,아파트,경기도,국민임대,51.93,16,13,A,28214000.0,194210.0,0.0,2,827,979
1150,C1744,822,아파트,경기도,국민임대,59.88,284,13,A,31583000.0,263600.0,0.0,2,827,979
1151,C2046,1129,아파트,경기도,국민임대,46.9,221,10,A,21555000.0,179620.0,0.0,4,1137,1306
1152,C2046,1129,아파트,경기도,국민임대,46.9,75,10,A,21555000.0,179620.0,0.0,4,1137,1306
1153,C2046,1129,아파트,경기도,국민임대,46.9,150,10,A,21555000.0,179620.0,0.0,4,1137,1306
1154,C2046,1129,아파트,경기도,국민임대,51.93,377,10,A,26385000.0,220490.0,0.0,4,1137,1306
1155,C2046,1129,아파트,경기도,국민임대,51.93,66,10,A,26385000.0,220490.0,0.0,4,1137,1306
1156,C2046,1129,아파트,경기도,국민임대,59.88,240,10,A,34562000.0,289880.0,0.0,4,1137,1306
1157,C2071,1479,아파트,경기도,국민임대,39.72,133,21,A,15111000.0,126340.0,0.0,3,1488,1398
1158,C2071,1479,아파트,경기도,국민임대,39.72,133,21,A,15111000.0,126340.0,0.0,3,1488,1398
1159,C2071,1479,아파트,경기도,국민임대,46.9,225,21,A,21555000.0,179620.0,0.0,3,1488,1398
1160,C2071,1479,아파트,경기도,국민임대,46.9,223,21,A,21555000.0,179620.0,0.0,3,1488,1398
1161,C2071,1479,아파트,경기도,국민임대,46.9,120,21,A,21555000.0,179620.0,0.0,3,1488,1398
1162,C2071,1479,아파트,경기도,국민임대,46.9,75,21,A,21555000.0,179620.0,0.0,3,1488,1398
1163,C2071,1479,아파트,경기도,국민임대,46.9,150,21,A,21555000.0,179620.0,0.0,3,1488,1398
1164,C2071,1479,아파트,경기도,국민임대,51.93,360,21,A,26385000.0,220490.0,0.0,3,1488,1398
1165,C2071,1479,아파트,경기도,국민임대,51.93,60,21,A,26385000.0,220490.0,0.0,3,1488,1398
1166,C2635,330,아파트,경기도,국민임대,51.86,141,1,A,28838000.0,241080.0,0.0,3,259,442
1167,C2635,330,아파트,경기도,국민임대,51.86,9,1,A,28838000.0,241080.0,0.0,3,259,442
1168,C2635,330,아파트,경기도,국민임대,59.83,30,1,A,35455000.0,296720.0,0.0,3,259,442
1169,C2635,330,아파트,경기도,국민임대,59.88,141,1,A,35455000.0,297220.0,0.0,3,259,442
1170,C2635,330,아파트,경기도,국민임대,59.88,9,1,A,35455000.0,297220.0,0.0,3,259,442
1171,C2390,386,아파트,경기도,국민임대,51.86,81,4,A,28838000.0,241080.0,0.0,4,299,422
1172,C2390,386,아파트,경기도,국민임대,51.86,9,4,A,28838000.0,241080.0,0.0,4,299,422
1173,C2390,386,아파트,경기도,국민임대,59.88,287,4,A,35455000.0,297220.0,0.0,4,299,422
1174,C2390,386,아파트,경기도,국민임대,59.88,9,4,A,35455000.0,297220.0,0.0,4,299,422
1175,C2561,456,아파트,경기도,국민임대,39.48,120,7,A,15376000.0,145840.0,1.0,4,399,441
1176,C2561,456,아파트,경기도,국민임대,46.81,40,7,A,18301000.0,207140.0,1.0,4,399,441
1177,C2561,456,아파트,경기도,국민임대,46.81,80,7,A,18301000.0,207140.0,1.0,4,399,441
1178,C2561,456,아파트,경기도,국민임대,59.57,216,7,A,23743000.0,305650.0,1.0,4,399,441
1179,C1663,642,아파트,대전광역시,국민임대,51.86,178,3,A,17362000.0,231540.0,1.0,5,567,700
1180,C1663,642,아파트,대전광역시,국민임대,51.91,84,3,A,17362000.0,231540.0,1.0,5,567,700
1181,C1663,642,아파트,대전광역시,국민임대,51.96,167,3,A,17362000.0,231540.0,1.0,5,567,700
1182,C1663,642,아파트,대전광역시,국민임대,59.99,213,3,A,20086000.0,282800.0,1.0,5,567,700
1183,C2490,302,아파트,대구광역시,국민임대,51.86,194,4,A,23196000.0,199400.0,0.0,2,217,340
1184,C2490,302,아파트,대구광역시,국민임대,59.57,108,4,A,26082000.0,234340.0,0.0,2,217,340
1185,C2066,757,아파트,대구광역시,국민임대,36.62,217,22,B,13007000.0,105280.0,0.0,2,660,503
1186,C2066,757,아파트,대구광역시,국민임대,36.62,69,22,B,13007000.0,105280.0,0.0,2,660,503
1187,C2066,757,아파트,대구광역시,국민임대,36.62,51,22,B,13007000.0,105280.0,0.0,2,660,503
1188,C2066,757,아파트,대구광역시,국민임대,39.68,140,22,B,14863000.0,117670.0,0.0,2,660,503
1189,C2066,757,아파트,대구광역시,국민임대,39.68,28,22,B,14863000.0,117670.0,0.0,2,660,503
1190,C2066,757,아파트,대구광역시,국민임대,46.9,63,22,B,20439000.0,167230.0,0.0,2,660,503
1191,C2066,757,아파트,대구광역시,국민임대,46.9,50,22,B,20439000.0,167230.0,0.0,2,660,503
1192,C2066,757,아파트,대구광역시,국민임대,46.9,26,22,B,20439000.0,167230.0,0.0,2,660,503
1193,C2066,757,아파트,대구광역시,국민임대,46.9,63,22,B,20439000.0,167230.0,0.0,2,660,503
1194,C2066,757,아파트,대구광역시,국민임대,46.9,50,22,B,20439000.0,167230.0,0.0,2,660,503
1195,C1585,705,아파트,대구광역시,국민임대,36.63,268,12,A,19108000.0,162980.0,1.0,3,502,718
1196,C1585,705,아파트,대구광역시,국민임대,36.63,26,12,A,19108000.0,162980.0,1.0,3,502,718
1197,C1585,705,아파트,대구광역시,국민임대,46.19,372,12,A,24207000.0,200540.0,1.0,3,502,718
1198,C1585,705,아파트,대구광역시,국민임대,46.19,39,12,A,24207000.0,200540.0,1.0,3,502,718
1199,C2276,1072,아파트,대전광역시,국민임대,51.67,36,18,A,17704000.0,164390.0,0.0,4,894,1159
1200,C2276,1072,아파트,대전광역시,국민임대,51.86,566,18,A,17704000.0,165640.0,0.0,4,894,1159
1201,C2276,1072,아파트,대전광역시,국민임대,59.99,470,18,A,21497000.0,202330.0,0.0,4,894,1159
1202,C1155,375,아파트,대전광역시,국민임대,51.63,160,9,A,33448000.0,192000.0,1.0,10,454,373
1203,C1155,375,아파트,대전광역시,국민임대,51.63,139,9,A,33448000.0,192000.0,1.0,10,454,373
1204,C1155,375,아파트,대전광역시,국민임대,59.65,76,9,A,43357000.0,247750.0,1.0,10,454,373
1205,C1693,853,아파트,대전광역시,국민임대,46.93,125,20,A,24969000.0,156030.0,0.0,6,862,1087
1206,C1693,853,아파트,대전광역시,국민임대,51.6,145,20,A,31210000.0,187260.0,0.0,6,862,1087
1207,C1693,853,아파트,대전광역시,국민임대,51.75,140,20,A,31210000.0,187260.0,0.0,6,862,1087
1208,C1693,853,아파트,대전광역시,국민임대,59.96,443,20,A,37454000.0,237200.0,0.0,6,862,1087
1209,C1889,1018,아파트,경기도,국민임대,39.48,177,14,A,13145000.0,84410.0,0.0,2,788,808
1210,C1889,1018,아파트,경기도,국민임대,46.81,180,14,A,15690000.0,99100.0,0.0,2,788,808
1211,C1889,1018,아파트,경기도,국민임대,51.86,260,14,A,17614000.0,127650.0,0.0,2,788,808
1212,C1889,1018,아파트,경기도,국민임대,59.57,401,14,A,20233000.0,146740.0,0.0,2,788,808
1213,C2518,341,아파트,강원도,국민임대,51.86,233,11,A,19472000.0,168750.0,0.0,2,240,305
1214,C2518,341,아파트,강원도,국민임대,59.88,108,11,A,23367000.0,194720.0,0.0,2,240,305
1215,C1962,416,아파트,강원도,국민임대,51.81,30,9,A,19064000.0,190640.0,0.0,3,296,401
1216,C1962,416,아파트,강원도,국민임대,51.86,176,9,A,19064000.0,185540.0,0.0,3,296,401
1217,C1962,416,아파트,강원도,국민임대,59.29,15,9,A,22876000.0,216060.0,0.0,3,296,401
1218,C1962,416,아파트,강원도,국민임대,59.57,195,9,A,22876000.0,210960.0,0.0,3,296,401
1219,C1666,708,아파트,전라남도,국민임대,39.72,96,20,A,13191000.0,91670.0,0.0,4,638,465
1220,C1666,708,아파트,전라남도,국민임대,39.72,48,20,A,13191000.0,91670.0,0.0,4,638,465
1221,C1666,708,아파트,전라남도,국민임대,39.98,135,20,A,13191000.0,91670.0,0.0,4,638,465
1222,C1666,708,아파트,전라남도,국민임대,46.79,24,20,A,17989000.0,124030.0,0.0,4,638,465
1223,C1666,708,아파트,전라남도,국민임대,46.9,72,20,A,17989000.0,124030.0,0.0,4,638,465
1224,C1666,708,아파트,전라남도,국민임대,46.9,48,20,A,17989000.0,124030.0,0.0,4,638,465
1225,C1666,708,아파트,전라남도,국민임대,46.9,135,20,A,17989000.0,124030.0,0.0,4,638,465
1226,C1666,708,아파트,전라남도,국민임대,51.93,90,20,A,22786000.0,151110.0,0.0,4,638,465
1227,C1666,708,아파트,전라남도,국민임대,51.93,60,20,A,22786000.0,151110.0,0.0,4,638,465
1228,C1988,475,아파트,전라남도,국민임대,36.63,200,12,A,12026000.0,87940.0,0.0,2,722,402
1229,C1988,475,아파트,전라남도,국민임대,36.63,43,12,A,12026000.0,87940.0,0.0,2,722,402
1230,C1988,475,아파트,전라남도,국민임대,46.22,204,12,A,15304000.0,103850.0,0.0,2,722,402
1231,C1988,475,아파트,전라남도,국민임대,46.22,28,12,A,15304000.0,103850.0,0.0,2,722,402
1232,C1537,662,아파트,충청남도,국민임대,51.85,58,17,A,26642000.0,118820.0,0.0,3,546,669
1233,C1537,662,아파트,충청남도,국민임대,51.86,354,17,A,26642000.0,118820.0,0.0,3,546,669
1234,C1537,662,아파트,충청남도,국민임대,51.95,26,17,A,26642000.0,118820.0,0.0,3,546,669
1235,C1537,662,아파트,충청남도,국민임대,59.99,224,17,A,29470000.0,156340.0,0.0,3,546,669
1236,C1329,1002,아파트,부산광역시,국민임대,39.72,122,30,A,15859000.0,110530.0,0.0,2,775,554
1237,C1329,1002,아파트,부산광역시,국민임대,39.72,26,30,A,15859000.0,110530.0,0.0,2,775,554
1238,C1329,1002,아파트,부산광역시,국민임대,39.77,238,30,A,15859000.0,110530.0,0.0,2,775,554
1239,C1329,1002,아파트,부산광역시,국민임대,46.9,276,30,A,19343000.0,144180.0,0.0,2,775,554
1240,C1329,1002,아파트,부산광역시,국민임대,46.9,52,30,A,19343000.0,144180.0,0.0,2,775,554
1241,C1329,1002,아파트,부산광역시,국민임대,46.9,180,30,A,19343000.0,144180.0,0.0,2,775,554
1242,C1329,1002,아파트,부산광역시,국민임대,51.93,84,30,A,25233000.0,179040.0,0.0,2,775,554
1243,C1329,1002,아파트,부산광역시,국민임대,51.93,24,30,A,25233000.0,179040.0,0.0,2,775,554
1244,C1762,462,아파트,전라북도,국민임대,51.93,86,4,A,18726000.0,104840.0,0.0,2,325,460
