단지코드,등록차량수,총세대수,지역,공가수,지하철,버스,단지내주차면수,총임대가구수,단지임대보증금,단지임대료,면적_15,면적_20,면적_30,면적_40,면적_50,면적_60,면적_70,면적_80,면적_100,자격_A,자격_B,자격_C,자격_D,자격_E,자격_F,자격_G,자격_H,자격_I,자격_J,자격_K,자격_L,자격_M,자격_N,자격_O,공급_공공분양,공급_공공임대(10년),공급_공공임대(50년),공급_공공임대(5년),공급_공공임대(분납),공급_국민임대,공급_영구임대,공급_임대상가,공급_장기전세,공급_행복주택
C2627,404.0,580.0,11,18.0,0.0,2.0,378.0,580.0,10254244.827586208,121929.8275862069,0.0,0.46551724137931033,0.23793103448275862,0.296551724137931,0.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.20689655172413793,0.0,0.0,0.0
C2040,336.0,198.0,15,11.0,0.0,2.0,200.0,198.0,55575757.57575758,540606.0606060605,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.7575757575757576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2609,555.0,556.0,13,17.0,0.0,2.0,490.0,556.0,14397798.56115108,204462.30215827338,0.0,0.35251798561151076,0.28776978417266186,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2001,417.0,540.0,1,10.0,0.0,8.0,500.0,540.0,14871851.851851853,160700.0,0.0,0.3888888888888889,0.337037037037037,0.2740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1065,1255.0,938.0,3,37.0,0.0,3.0,1117.0,938.0,14613040.51172708,194887.526652452,0.0,0.31769722814498935,0.26865671641791045,0.4136460554371002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1363,2550.0,2568.0,1,11.0,0.0,6.0,1798.0,2568.0,27705530.373831775,196367.80373831774,0.0,0.5023364485981309,0.21962616822429906,0.2780373831775701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7858255451713395,0.21417445482866043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7858255451713395,0.21417445482866043,0.0,0.0,0.0
C2579,751.0,1058.0,1,16.0,0.0,4.0,956.0,1058.0,28010896.030245747,215035.4820415879,0.0,0.44801512287334594,0.34782608695652173,0.12570888468809074,0.07844990548204159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1048,243.0,368.0,1,15.0,0.0,3.0,333.0,368.0,26719869.56521739,217156.52173913043,0.0,0.4782608695652174,0.34782608695652173,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1210,586.0,1088.0,5,39.0,0.0,4.0,773.0,1088.0,25390294.11764706,137525.90073529413,0.0,0.6580882352941176,0.34191176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1320,924.0,1696.0,2,35.0,0.0,4.0,1648.0,1696.0,12027264.150943397,195103.77358490566,0.0,0.3632075471698113,0.42924528301886794,0.20754716981132076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1941,600.0,404.0,2,19.0,0.0,3.0,490.0,404.0,47288000.0,627080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1326,1153.0,1934.0,7,43.0,0.0,4.0,1670.0,1934.0,0.0,0.0,0.0,0.6028955532574974,0.23991726990692863,0.15718717683557393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1685,164.0,295.0,15,28.0,0.0,1.0,167.0,295.0,34672772.881355934,43067.1186440678,0.0,0.7288135593220338,0.2440677966101695,0.02711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288135593220338,0.2711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C2618,783.0,1550.0,1,40.0,0.0,7.0,1319.0,1550.0,54853572.90322581,97520.24516129032,0.0,0.4993548387096774,0.2632258064516129,0.23741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148387096774194,0.0,0.0,0.2632258064516129,0.22193548387096773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7780645161290323,0.22193548387096773,0.0,0.0,0.0
C1451,1044.0,1618.0,1,38.0,0.0,3.0,1382.0,1618.0,52999740.42027194,101339.62917181705,0.0,0.44128553770086526,0.37082818294190356,0.18788627935723115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484548825710754,0.0,0.0,0.37082818294190356,0.1446229913473424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553770086526576,0.1446229913473424,0.0,0.0,0.0
C2143,719.0,363.0,0,2.0,0.0,2.0,434.0,363.0,41524969.696969695,548422.4242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.5151515151515151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1968,220.0,514.0,0,0.0,0.0,3.0,309.0,514.0,10385595.330739299,113569.33852140077,0.0,0.7976653696498055,0.10116731517509728,0.10116731517509728,0.0,0.0,0.0,0.0,0.0,0.7120622568093385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28793774319066145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7120622568093385,0.28793774319066145,0.0,0.0,0.0
C2470,887.0,636.0,6,1.0,1.0,2.0,772.0,406.0,16578616.352201259,243773.5849056604,0.0,0.0,0.1509433962264151,0.41509433962264153,0.07232704402515723,0.0,0.0,0.0,0.0,0.6383647798742138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383647798742138,0.0,0.0,0.0,0.0,0.0,0.0
C1258,616.0,840.0,2,0.0,0.0,3.0,658.0,840.0,15443809.523809524,154580.95238095237,0.0,0.47619047619047616,0.39285714285714285,0.13095238095238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
C2453,559.0,659.0,1,7.0,2.0,3.0,573.0,658.0,27897714.719271623,195802.64036418818,0.0,0.5644916540212443,0.23672230652503792,0.19726858877086495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8103186646433991,0.18816388467374812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8103186646433991,0.18816388467374812,0.0,0.0,0.0
C1659,416.0,902.0,4,32.0,0.0,2.0,635.0,902.0,24267764.966740575,137514.52328159646,0.2616407982261641,0.43902439024390244,0.2328159645232816,0.06651884700665188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616407982261641,0.6851441241685144,0.05321507760532151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1724,701.0,1256.0,2,1.0,0.0,6.0,878.0,1256.0,21461488.853503186,128449.04458598726,0.0,0.6767515923566879,0.3232484076433121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16719745222929935,0.06369426751592357,0.0,0.0,0.7691082802547771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16719745222929935,0.06369426751592357,0.0,0.0,0.7691082802547771
C1802,1983.0,1438.0,9,3.0,0.0,2.0,1500.0,1438.0,42905424.20027816,469527.1210013908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1939,1896.0,2334.0,1,13.0,0.0,3.0,1713.0,2334.0,33306511.568123393,201531.15681233932,0.0,0.43444730077120824,0.2827763496143959,0.2827763496143959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1284,780.0,528.0,2,0.0,0.0,5.0,543.0,528.0,32896000.0,185040.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2595,1359.0,867.0,2,2.0,0.0,5.0,897.0,867.0,39981545.55940023,459434.83275663207,0.0,0.0,0.0,0.0,0.8004613610149942,0.0,0.12110726643598616,0.0784313725490196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2351,646.0,542.0,1,6.0,0.0,4.0,542.0,542.0,45136531.36531366,428523.9852398524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2506,1433.0,1124.0,5,14.0,0.0,3.0,1201.0,1124.0,43293594.306049824,462811.38790035585,0.0,0.0,0.0,0.20462633451957296,0.6352313167259787,0.0,0.08896797153024912,0.0711743772241993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1697,854.0,526.0,1,4.0,0.0,3.0,727.0,526.0,69798479.08745247,376996.1977186312,0.0,0.0,0.0,0.0,0.0,0.0,0.43346007604562736,0.5665399239543726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2259,1378.0,947.0,1,5.0,0.0,2.0,1306.0,947.0,69829989.44033791,377074.9736008448,0.0,0.0,0.0,0.0,0.0,0.0,0.43083421330517424,0.5691657866948258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1786,345.0,480.0,0,25.0,0.0,3.0,338.0,480.0,5857333.333333333,27822.333333333332,0.325,0.48333333333333334,0.19166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19166666666666668,0.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1357,995.0,908.0,7,27.0,0.0,1.0,1001.0,908.0,59176211.45374449,561718.0616740088,0.0,0.0,0.0,0.0,0.0,0.0,0.8325991189427313,0.16740088105726872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2570,205.0,450.0,11,14.0,0.0,2.0,318.0,450.0,15699235.555555556,86031.11111111111,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1652,509.0,890.0,8,20.0,1.0,8.0,423.0,890.0,71822921.34831461,239407.32584269662,0.21123595505617979,0.3775280898876405,0.2606741573033708,0.15056179775280898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1565,588.0,1020.0,5,42.0,0.0,3.0,719.0,1020.0,19630509.80392157,98152.54901960785,0.0,0.6372549019607843,0.3627450980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1910,396.0,616.0,12,21.0,0.0,2.0,350.0,612.0,19315324.675324675,115891.94805194806,0.37012987012987014,0.2987012987012987,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935064935064936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935064935064936
C2359,693.0,820.0,11,9.0,0.0,3.0,629.0,820.0,9498068.292682927,107794.78048780488,0.0,0.5951219512195122,0.25853658536585367,0.14634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536585365853659,0.3463414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536585365853659,0.3463414634146341,0.0,0.0,0.0
C2139,155.0,311.0,2,11.0,0.0,4.0,232.0,306.0,10642745.980707396,149691.31832797427,0.0,0.34726688102893893,0.4437299035369775,0.19292604501607716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839228295819936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839228295819936,0.0,0.0,0.0,0.0
C1979,133.0,270.0,1,17.0,0.0,4.0,183.0,270.0,39628755.55555555,174376.1851851852,0.35555555555555557,0.14444444444444443,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1803,78.0,100.0,10,13.0,0.0,2.0,57.0,100.0,34416000.0,163757.4,0.32,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C2508,568.0,847.0,12,13.0,0.0,3.0,496.0,842.0,13018257.378984652,114727.74498229043,0.0,0.6186540731995277,0.2668240850059032,0.10861865407319952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446280991735537,0.34946871310507677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446280991735537,0.34946871310507677,0.0,0.0,0.0
C2531,358.0,540.0,13,22.0,0.0,6.0,397.0,540.0,21137503.703703705,145169.62962962964,0.1814814814814815,0.4074074074074074,0.23333333333333334,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.5185185185185185
C1695,123.0,203.0,11,12.0,0.0,4.0,109.0,200.0,21605517.24137931,127831.18226600986,0.43842364532019706,0.1921182266009852,0.35467980295566504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852216748768473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852216748768473
C2556,148.0,303.0,10,21.0,0.0,2.0,249.0,300.0,9260726.07260726,127696.36963696369,0.0,0.0,0.7656765676567657,0.22442244224422442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0
C2086,1524.0,1080.0,9,7.0,0.0,2.0,1142.0,1080.0,46055555.55555555,510611.1111111111,0.0,0.0,0.0,0.0,0.5611111111111111,0.0,0.21666666666666667,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1544,713.0,442.0,5,10.0,0.0,2.0,533.0,442.0,49696832.57918552,480090.4977375566,0.0,0.0,0.0,0.0,0.0,0.0,0.33031674208144796,0.669683257918552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2154,124.0,178.0,0,2.0,0.0,1.0,131.0,178.0,11114606.741573034,154775.2808988764,0.0,0.6741573033707865,0.11235955056179775,0.21348314606741572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2496,1400.0,818.0,12,0.0,0.0,3.0,995.0,818.0,66242053.78973105,576210.2689486552,0.0,0.0,0.0,0.0,0.0,0.0,0.22982885085574573,0.7701711491442543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1756,609.0,404.0,10,1.0,0.0,3.0,486.0,404.0,55000000.0,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2362,196.0,1509.0,1,46.0,0.0,2.0,1055.0,1500.0,24388336.646785952,102849.56925115972,0.0,0.7117296222664016,0.2823061630218688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940357852882704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940357852882704
C2568,189.0,412.0,3,31.0,0.0,2.0,287.0,410.0,15368932.038834952,89646.60194174758,0.33980582524271846,0.2912621359223301,0.3640776699029126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951456310679612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951456310679612
C2245,98.0,212.0,2,22.0,0.0,1.0,114.0,210.0,50988466.981132075,26552.54716981132,0.33962264150943394,0.3490566037735849,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905660377358491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905660377358491
C2059,13.0,26.0,1,1.0,1.0,3.0,13.0,26.0,47445769.23076923,197307.6923076923,0.46153846153846156,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C2549,165.0,202.0,13,17.0,0.0,2.0,141.0,200.0,25425742.574257426,108059.40594059406,0.39603960396039606,0.19801980198019803,0.39603960396039606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901
C1584,507.0,1227.0,1,40.0,0.0,3.0,857.0,1220.0,41477359.413202934,189519.15240423798,0.34555827220863894,0.3471882640586797,0.3015484922575387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942950285248574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942950285248574
C2298,444.0,581.0,6,21.0,0.0,3.0,408.0,578.0,26944578.31325301,129728.05507745266,0.16523235800344235,0.4027538726333907,0.4268502581755594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948364888123924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948364888123924
C2225,448.0,1206.0,2,49.0,0.0,3.0,842.0,1200.0,51695305.140961856,26922.802653399667,0.417910447761194,0.20398009950248755,0.373134328358209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218906
C2328,1374.0,1077.0,15,4.0,0.0,2.0,1239.0,1077.0,42607242.33983287,378393.6861652739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1045,266.0,464.0,0,13.0,0.0,2.0,288.0,464.0,15628879.310344828,157206.89655172414,0.0,0.3793103448275862,0.38362068965517243,0.23706896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1207,59.0,100.0,4,10.0,0.0,6.0,54.0,100.0,26605760.0,137457.6,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1970,159.0,214.0,4,16.0,0.0,6.0,108.0,200.0,23306841.12149533,120415.5140186916,0.35514018691588783,0.29906542056074764,0.2803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345794392523364
C1732,267.0,266.0,4,17.0,0.0,3.0,188.0,264.0,25672330.82706767,134776.91729323307,0.3383458646616541,0.2556390977443609,0.0,0.39849624060150374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924812030075187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924812030075187
C2433,130.0,511.0,1,19.0,0.0,2.0,389.0,508.0,28747397.260273974,124356.16438356164,0.3522504892367906,0.2035225048923679,0.4383561643835616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941291585127201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941291585127201
C1156,505.0,1004.0,15,47.0,0.0,3.0,700.0,998.0,66358015.93625498,34556.832669322706,0.4043824701195219,0.20717131474103587,0.38247011952191234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940239043824701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940239043824701
C2142,396.0,954.0,10,41.0,0.0,5.0,772.0,946.0,16522750.524109015,187465.40880503145,0.0,0.35639412997903563,0.4088050314465409,0.22641509433962265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916142557651991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916142557651991,0.0,0.0,0.0,0.0
C2153,280.0,362.0,11,20.0,0.0,3.0,345.0,362.0,14611116.022099448,190234.3093922652,0.0,0.30939226519337015,0.35911602209944754,0.3314917127071823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
